country_iso3_code,partner_iso3_code,year,export_value,import_value
OMN,TGO,1999,188847,0
OMN,TGO,2000,427547,0
OMN,TGO,2001,95780,0
OMN,TGO,2002,32868,42868
OMN,TGO,2003,11236,27051
OMN,TGO,2004,17875,0
OMN,TGO,2006,32941,0
OMN,TGO,2008,556553,0
OMN,TGO,2009,291658,0
OMN,TGO,2010,563761,0
OMN,TGO,2011,553941,0
OMN,TGO,2012,1033314,0
OMN,TGO,2013,788597,0
OMN,TGO,2014,569497,0
OMN,TGO,2015,1374496,0
OMN,TGO,2016,140961,0
OMN,TGO,2017,479356,22569
OMN,TGO,2018,556736,0
OMN,TGO,2019,1451661,0
OMN,TGO,2020,2316590,0
OMN,TGO,2021,9155514,44870
OMN,TGO,2022,3470122,43179
OMN,TGO,2023,4600602,0
OMN,TON,2009,401321,0
OMN,TON,2011,26018,0
OMN,TON,2012,14036,0
OMN,TON,2013,14161,0
OMN,TON,2014,14213,0
OMN,TON,2015,14171,0
OMN,TON,2018,15409,0
OMN,TTO,1995,0,39605
OMN,TTO,1996,0,64025
OMN,TTO,1999,19487,0
OMN,TTO,2000,0,45304
OMN,TTO,2001,0,15201
OMN,TTO,2002,12173,12647
OMN,TTO,2003,29764,45433
OMN,TTO,2004,54931,27014
OMN,TTO,2005,37284,11560
OMN,TTO,2006,167002,0
OMN,TTO,2007,133127,10635
OMN,TTO,2008,38985,0
OMN,TTO,2009,42313,0
OMN,TTO,2010,347014,1101150
OMN,TTO,2011,39713,0
OMN,TTO,2012,140761,51827
OMN,TTO,2013,252744,97032
OMN,TTO,2014,183229,11973
OMN,TTO,2015,833881,0
OMN,TTO,2016,252046,51700
OMN,TTO,2017,638907,185006
OMN,TTO,2018,1545872,10693
OMN,TTO,2019,888795,246993
OMN,TTO,2020,1873943,0
OMN,TTO,2021,24451232,136774
OMN,TTO,2022,1435494,0
OMN,TTO,2023,986398,158805
OMN,ARE,1995,604560112,1012804069
OMN,ARE,1996,606853530,1086746277
OMN,ARE,1997,744917319,1217263930
OMN,ARE,1998,746112814,1432399540
OMN,ARE,1999,495406060,386836719
OMN,ARE,2000,593471649,1079857834
OMN,ARE,2001,541858869,1043395216
OMN,ARE,2002,788999080,1066899493
OMN,ARE,2003,167598737,589202007
OMN,ARE,2004,785957590,658691474
OMN,ARE,2005,1248543260,881148653
OMN,ARE,2006,1765079270,1170779147
OMN,ARE,2007,2369585618,1539341500
OMN,ARE,2008,3080495850,2083943876
OMN,ARE,2009,2900913182,1662232136
OMN,ARE,2010,3204813015,2105094819
OMN,ARE,2011,3075547257,2311819305
OMN,ARE,2012,1701981676,5056121717
OMN,ARE,2013,3786138443,5673888274
OMN,ARE,2014,2114131354,5812875751
OMN,ARE,2015,2914848588,5238938741
OMN,ARE,2016,2285717503,4956290726
OMN,ARE,2017,2031853049,7651778177
OMN,ARE,2018,2436881941,10444940958
OMN,ARE,2019,2335570109,10788862391
OMN,ARE,2020,2476451097,9746332265
OMN,ARE,2021,2965144313,10208412859
OMN,ARE,2022,2803492834,10695885301
OMN,ARE,2023,3290512720,10848215807
OMN,TUN,1995,1215143,711347
OMN,TUN,1996,1946094,1102163
OMN,TUN,1997,2021845,1210502
OMN,TUN,1998,2735559,1302684
OMN,TUN,1999,2062964,1099087
OMN,TUN,2000,4529392,805210
OMN,TUN,2001,3654667,1928908
OMN,TUN,2002,3638463,1650897
OMN,TUN,2003,2265394,562043
OMN,TUN,2004,8858856,1442307
OMN,TUN,2005,6863113,190328
OMN,TUN,2006,6389466,343601
OMN,TUN,2007,8288976,369645
OMN,TUN,2008,6824720,5151695
OMN,TUN,2009,5930110,1037574
OMN,TUN,2010,10831002,1637422
OMN,TUN,2011,19632773,921644
OMN,TUN,2012,8312340,1915988
OMN,TUN,2013,11109105,3713719
OMN,TUN,2014,8976976,3297890
OMN,TUN,2015,10516500,4744418
OMN,TUN,2016,2446643,2408433
OMN,TUN,2017,2280221,4283222
OMN,TUN,2018,5438033,9381936
OMN,TUN,2019,9610986,10643561
OMN,TUN,2020,8649750,12130969
OMN,TUN,2021,21339510,16745204
OMN,TUN,2022,40622165,14564179
OMN,TUN,2023,17582750,11928328
OMN,TUR,1995,82190,10864216
OMN,TUR,1996,169723,20002851
OMN,TUR,1997,662917,19058115
OMN,TUR,1998,64924,21775876
OMN,TUR,1999,130838,28796888
OMN,TUR,2000,29193,24249066
OMN,TUR,2001,180928,30852569
OMN,TUR,2002,86827,31149005
OMN,TUR,2003,1069171,21778906
OMN,TUR,2004,1141450,28803996
OMN,TUR,2005,3199190,39690570
OMN,TUR,2006,1750600,70168567
OMN,TUR,2007,17992201,94244253
OMN,TUR,2008,12604047,213168653
OMN,TUR,2009,18778199,105792317
OMN,TUR,2010,32436542,129281093
OMN,TUR,2011,46013497,211116580
OMN,TUR,2012,52951588,264713222
OMN,TUR,2013,165493490,389601182
OMN,TUR,2014,112522791,483483848
OMN,TUR,2015,60441733,333112905
OMN,TUR,2016,38469448,249585973
OMN,TUR,2017,77829025,216883920
OMN,TUR,2018,55616840,423854564
OMN,TUR,2019,181192191,619822376
OMN,TUR,2020,263421644,523412414
OMN,TUR,2021,840522427,496954573
OMN,TUR,2022,1262763306,462938420
OMN,TUR,2023,803706925,430276429
OMN,TKM,1995,541368,0
OMN,TKM,1996,193499,0
OMN,TKM,1997,1561424,0
OMN,TKM,1998,1914845,0
OMN,TKM,1999,1154297,0
OMN,TKM,2000,480595,0
OMN,TKM,2001,872072,0
OMN,TKM,2002,850283,0
OMN,TKM,2003,1055891,0
OMN,TKM,2004,1055891,0
OMN,TKM,2005,742133,0
OMN,TKM,2006,692354,0
OMN,TKM,2007,2653554,0
OMN,TKM,2008,3318438,0
OMN,TKM,2009,4498722,0
OMN,TKM,2010,2102195,0
OMN,TKM,2011,2640121,0
OMN,TKM,2012,26757110,0
OMN,TKM,2013,1378177,0
OMN,TKM,2014,523103,0
OMN,TKM,2015,83117,0
OMN,TKM,2016,15541,0
OMN,TKM,2018,130683,0
OMN,TKM,2019,144373,283735
OMN,TKM,2020,111895,0
OMN,TKM,2021,22936,0
OMN,TKM,2022,1453201,0
OMN,TKM,2023,1516230,0
OMN,TUV,2007,18294,0
OMN,TUV,2008,22770,0
OMN,UGA,1995,46981,20425
OMN,UGA,1996,28814,0
OMN,UGA,1997,61079,0
OMN,UGA,1998,336766,574967
OMN,UGA,1999,153176,32818
OMN,UGA,2000,194309,49341
OMN,UGA,2001,282035,226063
OMN,UGA,2002,41182,67445
OMN,UGA,2003,184488,90386
OMN,UGA,2004,168494,134126
OMN,UGA,2005,148646,51547
OMN,UGA,2006,122678,63970
OMN,UGA,2007,347154,106921
OMN,UGA,2008,1424816,214976
OMN,UGA,2009,3246700,112565
OMN,UGA,2010,2804938,594673
OMN,UGA,2011,10155593,554257
OMN,UGA,2012,8121657,549400
OMN,UGA,2013,2948584,656076
OMN,UGA,2014,4621517,623051
OMN,UGA,2015,4505882,1204872
OMN,UGA,2016,6920460,1044177
OMN,UGA,2017,10964343,1015298
OMN,UGA,2018,11707770,1127444
OMN,UGA,2019,17724756,1219523
OMN,UGA,2020,20754732,1064428
OMN,UGA,2021,13965617,1179931
OMN,UGA,2022,46738119,2322341
OMN,UGA,2023,39315055,4227780
OMN,UKR,1995,572523,3356360
OMN,UKR,1996,1115857,960276
OMN,UKR,1997,3264948,818825
OMN,UKR,1998,1718497,715812
OMN,UKR,1999,586972,1849882
OMN,UKR,2000,460029,11404818
OMN,UKR,2001,269139,15833550
OMN,UKR,2002,220358,13174309
OMN,UKR,2003,1274510,2065127
OMN,UKR,2004,6545228,17330714
OMN,UKR,2005,4110657,48401510
OMN,UKR,2006,3012175,72857767
OMN,UKR,2007,16292522,90871274
OMN,UKR,2008,20831022,173442803
OMN,UKR,2009,6092268,16381755
OMN,UKR,2010,2299446,15605677
OMN,UKR,2011,2241618,22951857
OMN,UKR,2012,1033703,68919107
OMN,UKR,2013,1732492,51252458
OMN,UKR,2014,10422475,34063480
OMN,UKR,2015,4059034,41307322
OMN,UKR,2016,1233082,65660503
OMN,UKR,2017,4159655,31132544
OMN,UKR,2018,5656783,56658524
OMN,UKR,2019,7716400,76003014
OMN,UKR,2020,22490354,80066316
OMN,UKR,2021,13219152,173445239
OMN,UKR,2022,6559840,37283663
OMN,UKR,2023,28322996,9816465
OMN,MKD,1998,0,99546
OMN,MKD,2005,325586,0
OMN,MKD,2006,40536,0
OMN,MKD,2007,0,20315
OMN,MKD,2009,0,36087
OMN,MKD,2010,38857,13885
OMN,MKD,2011,42010,14826
OMN,MKD,2012,58999,28451
OMN,MKD,2013,65386,0
OMN,MKD,2014,883139,0
OMN,MKD,2015,52919,376994
OMN,MKD,2016,408059,377773
OMN,MKD,2017,465825,14972
OMN,MKD,2018,490787,77392
OMN,MKD,2019,1907505,30546
OMN,MKD,2020,13637,18421
OMN,MKD,2021,1255147,223043
OMN,MKD,2022,1868197,179751
OMN,MKD,2023,761437,127056
OMN,EGY,1995,3547863,2978061
OMN,EGY,1996,3911505,3105769
OMN,EGY,1997,11407647,3168556
OMN,EGY,1998,19207213,4848863
OMN,EGY,1999,10374259,5030894
OMN,EGY,2000,7933716,6211500
OMN,EGY,2001,5171634,6989206
OMN,EGY,2002,4961832,8222818
OMN,EGY,2003,2754208,3590943
OMN,EGY,2004,10768783,11302479
OMN,EGY,2005,16007888,12597860
OMN,EGY,2006,19924422,16306598
OMN,EGY,2007,29385602,23765493
OMN,EGY,2008,32565593,139781649
OMN,EGY,2009,79958344,123710703
OMN,EGY,2010,66029146,88987481
OMN,EGY,2011,107683039,117751418
OMN,EGY,2012,113717826,96870589
OMN,EGY,2013,150761782,100880518
OMN,EGY,2014,166041045,123547408
OMN,EGY,2015,71578563,138550656
OMN,EGY,2016,64510443,154758045
OMN,EGY,2017,149154492,160219522
OMN,EGY,2018,167180532,183052317
OMN,EGY,2019,194329610,180691822
OMN,EGY,2020,312462573,167781029
OMN,EGY,2021,391591672,162406710
OMN,EGY,2022,704202226,203043991
OMN,EGY,2023,751320894,196147712
OMN,GBR,1995,81184764,520360867
OMN,GBR,1996,100030658,539796566
OMN,GBR,1997,138424154,482480452
OMN,GBR,1998,115896210,425678649
OMN,GBR,1999,78257503,295872486
OMN,GBR,2000,95313438,419772697
OMN,GBR,2001,56955025,432932674
OMN,GBR,2002,62804952,382499390
OMN,GBR,2003,58719887,427966978
OMN,GBR,2004,97175966,612236793
OMN,GBR,2005,83258720,678527496
OMN,GBR,2006,86552765,386810873
OMN,GBR,2007,119236192,536202335
OMN,GBR,2008,155885750,797310372
OMN,GBR,2009,108201026,549208199
OMN,GBR,2010,118503380,634171935
OMN,GBR,2011,151564815,621777132
OMN,GBR,2012,89679905,713326299
OMN,GBR,2013,91801394,865392433
OMN,GBR,2014,134442708,904197990
OMN,GBR,2015,64962549,701517152
OMN,GBR,2016,54239355,655549423
OMN,GBR,2017,72741565,2332134835
OMN,GBR,2018,82507715,1321187634
OMN,GBR,2019,114365713,691974419
OMN,GBR,2020,78283430,533311386
OMN,GBR,2021,140334141,500030478
OMN,GBR,2022,118973926,501167965
OMN,GBR,2023,87967161,621496816
OMN,TZA,1995,58706070,1524279
OMN,TZA,1996,64210982,790363
OMN,TZA,1997,41787856,280751
OMN,TZA,1998,55371427,879182
OMN,TZA,1999,58006372,641694
OMN,TZA,2000,47444944,720826
OMN,TZA,2001,44709095,836226
OMN,TZA,2002,57317673,217460
OMN,TZA,2003,3637218,2560308
OMN,TZA,2004,16326051,341031
OMN,TZA,2005,13107734,1756997
OMN,TZA,2006,12713768,1132776
OMN,TZA,2007,14119818,1759997
OMN,TZA,2008,10886797,15191396
OMN,TZA,2009,17316236,2476167
OMN,TZA,2010,32866951,2512430
OMN,TZA,2011,212013840,4614805
OMN,TZA,2012,366871345,5138378
OMN,TZA,2013,339607700,7645964
OMN,TZA,2014,145782465,7988023
OMN,TZA,2015,39159986,182690016
OMN,TZA,2016,107441536,7421355
OMN,TZA,2017,24463719,17021604
OMN,TZA,2018,28800045,24494896
OMN,TZA,2019,78060783,4018053
OMN,TZA,2020,61039661,8154253
OMN,TZA,2021,141029886,12538397
OMN,TZA,2022,213772415,22876722
OMN,TZA,2023,81928374,34123966
OMN,USA,1995,275504023,219573176
OMN,USA,1996,382073114,215686764
OMN,USA,1997,218718255,341929091
OMN,USA,1998,190257302,302816526
OMN,USA,1999,188157488,188070688
OMN,USA,2000,206609191,199891206
OMN,USA,2001,335280263,306311545
OMN,USA,2002,337199812,355685386
OMN,USA,2003,608087046,320589267
OMN,USA,2004,367220696,330288343
OMN,USA,2005,486330516,570558915
OMN,USA,2006,778600605,850216910
OMN,USA,2007,857067794,1057972032
OMN,USA,2008,713357711,1413869576
OMN,USA,2009,766872064,1085822538
OMN,USA,2010,645150973,1103900121
OMN,USA,2011,1787811881,1436397357
OMN,USA,2012,1134169728,1743622585
OMN,USA,2013,865670586,1571087740
OMN,USA,2014,831346624,2008039886
OMN,USA,2015,776154284,2353869429
OMN,USA,2016,950023105,1803039606
OMN,USA,2017,898194325,1964964205
OMN,USA,2018,1072860962,2398819489
OMN,USA,2019,986246811,1923550506
OMN,USA,2020,888972869,1130617340
OMN,USA,2021,1591387827,1393491188
OMN,USA,2022,2384930598,1481031616
OMN,USA,2023,1407363900,1857299424
OMN,BFA,1999,38230,0
OMN,BFA,2000,52016,0
OMN,BFA,2001,0,58099
OMN,BFA,2004,0,66191
OMN,BFA,2009,0,96148
OMN,BFA,2010,23900,0
OMN,BFA,2013,963937,16216
OMN,BFA,2014,54880,0
OMN,BFA,2015,110496,0
OMN,BFA,2017,20085,0
OMN,BFA,2018,58663,0
OMN,BFA,2019,41881,0
OMN,BFA,2020,103668,0
OMN,BFA,2021,464297,17131
OMN,BFA,2022,134948,83313
OMN,BFA,2023,236332,0
OMN,URY,1997,0,109346
OMN,URY,2001,0,137519
OMN,URY,2002,0,25574
OMN,URY,2003,11292,0
OMN,URY,2005,0,87387
OMN,URY,2006,0,106396
OMN,URY,2007,53857,265220
OMN,URY,2008,0,106072
OMN,URY,2009,0,2756837
OMN,URY,2010,0,1714288
OMN,URY,2011,114549,2708849
OMN,URY,2012,513842,2962728
OMN,URY,2013,671291,1053507
OMN,URY,2014,12165903,500224
OMN,URY,2015,8134367,1242680
OMN,URY,2016,4787011,918577
OMN,URY,2017,4093505,1112903
OMN,URY,2018,8434653,2317622
OMN,URY,2019,5661418,1369994
OMN,URY,2020,1824325,2008775
OMN,URY,2021,30011241,3533171
OMN,URY,2022,21765558,8652553
OMN,URY,2023,41050196,4274709
OMN,UZB,1995,644433,0
OMN,UZB,1996,633372,48511
OMN,UZB,1997,914818,0
OMN,UZB,1998,235679,0
OMN,UZB,1999,169889,0
OMN,UZB,2000,350527,727672
OMN,UZB,2001,352705,157149
OMN,UZB,2002,535457,60202
OMN,UZB,2003,266221,0
OMN,UZB,2004,356372,0
OMN,UZB,2005,442312,0
OMN,UZB,2006,570114,0
OMN,UZB,2007,3506860,0
OMN,UZB,2008,15961150,0
OMN,UZB,2009,1473057,0
OMN,UZB,2010,377998,0
OMN,UZB,2011,141038,0
OMN,UZB,2012,121407,0
OMN,UZB,2014,25466,0
OMN,UZB,2015,58364,0
OMN,UZB,2016,0,52874
OMN,UZB,2017,0,124074
OMN,UZB,2018,0,14352
OMN,UZB,2019,214730,150065
OMN,UZB,2020,9451,1695166
OMN,UZB,2021,761146,11652
OMN,UZB,2022,1203565,54962
OMN,UZB,2023,182781,277912
OMN,VEN,1995,259375,0
OMN,VEN,1996,0,34022
OMN,VEN,1998,17425,76573
OMN,VEN,1999,24515,0
OMN,VEN,2000,42533,0
OMN,VEN,2001,101837,41029
OMN,VEN,2002,271129,300205
OMN,VEN,2003,10764,0
OMN,VEN,2004,62768,0
OMN,VEN,2005,38728,10178
OMN,VEN,2007,123535,220105
OMN,VEN,2008,99297,369400
OMN,VEN,2009,231959,171572
OMN,VEN,2010,90387,954505
OMN,VEN,2011,437261,22395
OMN,VEN,2012,266053,0
OMN,VEN,2013,90229,69765
OMN,VEN,2014,0,62673
OMN,VEN,2015,72941316,72846
OMN,VEN,2016,19947266,75067
OMN,VEN,2017,62667,17437361
OMN,VEN,2018,114973,0
OMN,VEN,2019,288048,80614
OMN,VEN,2020,291242,19053
OMN,VEN,2021,152896,0
OMN,VEN,2022,0,394540
OMN,VEN,2023,11687,0
OMN,WLF,1999,0,18986
OMN,WSM,2012,32624,0
OMN,WSM,2016,26962,0
OMN,WSM,2017,38777,0
OMN,WSM,2018,71023,0
OMN,WSM,2019,12634,0
OMN,WSM,2020,62137,0
OMN,WSM,2021,50621,0
OMN,WSM,2022,26975,0
OMN,WSM,2023,29193,0
OMN,YEM,1995,167401770,1565219
OMN,YEM,1996,17497670,1390955
OMN,YEM,1997,59779250,2742049
OMN,YEM,1998,136425166,2082041
OMN,YEM,1999,91075218,2492980
OMN,YEM,2000,151910515,3131283
OMN,YEM,2001,46685075,3687129
OMN,YEM,2002,50095076,7288903
OMN,YEM,2003,31732000,54368713
OMN,YEM,2004,65783769,4039592
OMN,YEM,2005,72084117,4676331
OMN,YEM,2006,73404671,6506474
OMN,YEM,2007,96602403,5689338
OMN,YEM,2008,101990686,13146542
OMN,YEM,2009,144876615,13296802
OMN,YEM,2010,87274289,10158859
OMN,YEM,2011,106488388,19111804
OMN,YEM,2012,77521172,20852308
OMN,YEM,2013,171194220,34462832
OMN,YEM,2014,97609394,53127751
OMN,YEM,2015,34997996,50793447
OMN,YEM,2016,0,287953932
OMN,YEM,2017,485400621,637315679
OMN,YEM,2018,561245185,111665580
OMN,YEM,2019,206363353,33985750
OMN,YEM,2020,564431025,255993261
OMN,YEM,2021,780973410,170822551
OMN,YEM,2022,411100451,84727295
OMN,YEM,2023,366183346,71019632
OMN,SCG,1997,0,15789
OMN,SCG,1998,690661,32479
OMN,SCG,1999,225096,18532
OMN,SCG,2000,233221,0
OMN,SCG,2001,1010444,0
OMN,SCG,2002,280530,0
OMN,SCG,2004,283296,19087
OMN,ZMB,1995,23698577,26967
OMN,ZMB,1996,21170722,0
OMN,ZMB,1997,20962838,423881
OMN,ZMB,1998,24287515,0
OMN,ZMB,1999,34682713,373549
OMN,ZMB,2000,25352438,395772
OMN,ZMB,2001,22246042,703330
OMN,ZMB,2002,31664906,891883
OMN,ZMB,2003,69585,13642
OMN,ZMB,2004,358100,598328
OMN,ZMB,2005,134920,0
OMN,ZMB,2006,74614,5224233
OMN,ZMB,2007,546688,3211254
OMN,ZMB,2008,234771,11476285
OMN,ZMB,2009,149658,76099
OMN,ZMB,2010,143938,79757
OMN,ZMB,2011,854267,1562823
OMN,ZMB,2012,441077,31213633
OMN,ZMB,2013,1984004,0
OMN,ZMB,2014,290438,0
OMN,ZMB,2015,448249,1408626
OMN,ZMB,2016,84875,1737140
OMN,ZMB,2017,84969,0
OMN,ZMB,2018,49839,0
OMN,ZMB,2019,4899057,0
OMN,ZMB,2020,10366344,42979
OMN,ZMB,2021,6855386,0
OMN,ZMB,2022,12930224,15633
OMN,ZMB,2023,10005476,886860
