year,trade_type,hs_code,hs_name,value_omr,section_code_2,section_name,bec_broad,hs8,hs_code_full,section_name_clean
2016,Export,17031000.0,Cane Molasses Resulting From The Extraction Or Refining Of Sugar,175.0,4,PREPARED FOODSTUFFS,Consumer Goods,17031000,17031000,PREPARED FOODSTUFFS
2016,Export,17039000.0,Beet Molasses Resulting From The Extraction Or Refining Of Sugar,1242.0,4,PREPARED FOODSTUFFS,Consumer Goods,17039000,17039000,PREPARED FOODSTUFFS
2016,Export,17049010.0,Sweetmeats Drops Bonons Not Containing Cocoa,1349344.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049010,17049010,PREPARED FOODSTUFFS
2016,Export,17049020.0,Toffee Caramels Turkish Delight Nougat Not Containing Cocoa,106312.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049020,17049020,PREPARED FOODSTUFFS
2016,Export,17049030.0,Alomnd Candy Pistachio Candy The Like Not Containing Cocoa,4380.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049030,17049030,PREPARED FOODSTUFFS
2016,Export,17049040.0,Fruit Jellies Fruit Pastes Licorice Sugar Confectionery Form Not Containing Cocoa,5453.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049040,17049040,PREPARED FOODSTUFFS
2016,Export,17049060.0,Halawa Tahiniah Not Containing Cocoa,22610.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049060,17049060,PREPARED FOODSTUFFS
2016,Export,17049090.0,Sugar Confectionery Not Containing Cocoa NES,239183.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049090,17049090,PREPARED FOODSTUFFS
2016,Export,18061011.0,Cocoa powder containing added sugar or other sweetening matter containing added peptone or milk used in the preparation of beverages,345191.0,4,PREPARED FOODSTUFFS,Consumer Goods,18061011,18061011,PREPARED FOODSTUFFS
2016,Export,18061099.0,Chocolate and other food preparations containing cocoa,16043.0,4,PREPARED FOODSTUFFS,Consumer Goods,18061099,18061099,PREPARED FOODSTUFFS
2016,Export,18062010.0,Preparations In Powder Form For Making IceCream Containing Cocoa Weighing More Than 2 Kg,71.0,4,PREPARED FOODSTUFFS,Consumer Goods,18062010,18062010,PREPARED FOODSTUFFS
2016,Export,18062020.0,Confectionery Products Sweetmeats Candy Containing Cocoa Weighing More Than 2 Kg,55642.0,4,PREPARED FOODSTUFFS,Consumer Goods,18062020,18062020,PREPARED FOODSTUFFS
2016,Export,18062031.0,Cocoa powder containing added sugar or other sweetening matter containing added peptone or milk used in the preparation of beverages,7000.0,4,PREPARED FOODSTUFFS,Consumer Goods,18062031,18062031,PREPARED FOODSTUFFS
2016,Export,18062090.0,Chocolate Other Food Preparations Containing Cocoa In Blocks Slabs Or Bars Weighing More Than 2 Kg Or In Liquid Paste Powder Granular Or Other Bulk Form In Containers Or Immediate Packings Of A Content Exceeding 2 Kg NES,25868.0,4,PREPARED FOODSTUFFS,Consumer Goods,18062090,18062090,PREPARED FOODSTUFFS
2016,Export,18063190.0,Chocolate Other Food Preparations Containing Cocoa But Not Containing Alcohol In Blocks Slabs Or Bars Filled Weighing Not More Than 2 Kg,28413.0,4,PREPARED FOODSTUFFS,Consumer Goods,18063190,18063190,PREPARED FOODSTUFFS
2016,Export,18069010.0,Preparations In Powder Form For Making IceCream Containing Cocoa In Packings Of A Content Not More Than 2 Kg,7621.0,4,PREPARED FOODSTUFFS,Consumer Goods,18069010,18069010,PREPARED FOODSTUFFS
2016,Export,18069020.0,Confectionery Products Sweetmeats Candy Containing Cocoa In Packings Of A Content Not More Than 2 Kg,6563.0,4,PREPARED FOODSTUFFS,Consumer Goods,18069020,18069020,PREPARED FOODSTUFFS
2016,Export,18069031.0,Powders for making icecream containing Cocoa powder containing added sugar or other sweetening matter containing added peptone or milk used in the preparation of beverages,54917.0,4,PREPARED FOODSTUFFS,Consumer Goods,18069031,18069031,PREPARED FOODSTUFFS
2016,Export,18069091.0,Other products containing added sugar or other sweetening matter used in the preparation of beverages,224301.0,4,PREPARED FOODSTUFFS,Consumer Goods,18069091,18069091,PREPARED FOODSTUFFS
2016,Export,19011010.0,Preparations For Infant Use Based On Milk Or Malted Milk Prepared As Substitutes Of Mothers Milk Put Up For Retail Sale Not Containing Cocoa,15389.0,4,PREPARED FOODSTUFFS,Consumer Goods,19011010,19011010,PREPARED FOODSTUFFS
2016,Export,19012010.0,Preparations Composed Of Mixtures Of Cereal Flour With Fruit Flours With Added Cocoa Powder,555963.0,4,PREPARED FOODSTUFFS,Consumer Goods,19012010,19012010,PREPARED FOODSTUFFS
2016,Export,19012020.0,ReadyMixed Doughs Consisting Essentially Of Cereal Flour With Sugar Fat Eggs Or Fruit,571432.0,4,PREPARED FOODSTUFFS,Consumer Goods,19012020,19012020,PREPARED FOODSTUFFS
2016,Export,19019099.0,Other blotting extracts or active malt malt,19727.0,4,PREPARED FOODSTUFFS,Consumer Goods,19019099,19019099,PREPARED FOODSTUFFS
2016,Export,19021110.0,Macaroni Noodles The Like Such As Spaghetti Cannelloni Uncooked Containing Eggs Not Stuffed Or Otherwise Prepared In Shape Of Shells Stars Letters The Like,27543.0,4,PREPARED FOODSTUFFS,Consumer Goods,19021110,19021110,PREPARED FOODSTUFFS
2016,Export,19021120.0,Frozen Pasta,20241.0,4,PREPARED FOODSTUFFS,Consumer Goods,19021120,19021120,PREPARED FOODSTUFFS
2016,Export,19021130.0,Chips Of Potatoes Flour MacaroniShaped Not Ready,264709.0,4,PREPARED FOODSTUFFS,Consumer Goods,19021130,19021130,PREPARED FOODSTUFFS
2016,Export,19021910.0,Macaroni Noodles The Like Such As Spaghetti Cannelloni Uncooked Not Containing Eggs Not Stuffed Or Otherwise Prepared In Shape Of Shells Stars Letters The Like,11608990.0,4,PREPARED FOODSTUFFS,Consumer Goods,19021910,19021910,PREPARED FOODSTUFFS
2016,Export,19021930.0,Chips Of Potatoes Flour MacaroniShaped Not Containing Eggs Not Ready,2921000.0,4,PREPARED FOODSTUFFS,Consumer Goods,19021930,19021930,PREPARED FOODSTUFFS
2016,Export,19023000.0,Pasta Cooked Or Otherwise Prepared Excl Stuffed,6654.0,4,PREPARED FOODSTUFFS,Consumer Goods,19023000,19023000,PREPARED FOODSTUFFS
2016,Export,19041091.0,Corn Chips Corn Flakes The Like Obtained By The Swelling Or Roasting Of Cereals Or Cereal Products,572169.0,4,PREPARED FOODSTUFFS,Consumer Goods,19041091,19041091,PREPARED FOODSTUFFS
2016,Export,19041099.0,Prepared Foods Obtained By The Swelling Or Roasting Of Cereals Or Cereal Products Excluding Those Containing Cocoa Or Corn Chips NES,1292686.0,4,PREPARED FOODSTUFFS,Consumer Goods,19041099,19041099,PREPARED FOODSTUFFS
2016,Export,19049090.0,Cereals Other Than Maize Corn In Grain Form Or In The Form Of Flakes Or Other Worked Grains Except Flour Meal PreCooked Or Otherwise Prepared Not Containing Cocoa NES,16015.0,4,PREPARED FOODSTUFFS,Consumer Goods,19049090,19049090,PREPARED FOODSTUFFS
2016,Export,19051000.0,Crispbread,9917.0,4,PREPARED FOODSTUFFS,Consumer Goods,19051000,19051000,PREPARED FOODSTUFFS
2016,Export,19053100.0,Sweet Biscuits,15897434.0,4,PREPARED FOODSTUFFS,Consumer Goods,19053100,19053100,PREPARED FOODSTUFFS
2016,Export,19053200.0,Waffles And Wafers,98283.0,4,PREPARED FOODSTUFFS,Consumer Goods,19053200,19053200,PREPARED FOODSTUFFS
2016,Export,19054010.0,Rusks,908893.0,4,PREPARED FOODSTUFFS,Consumer Goods,19054010,19054010,PREPARED FOODSTUFFS
2016,Export,19054090.0,Toasted Bread Similar Toasted Products Excluding Rusks,628801.0,4,PREPARED FOODSTUFFS,Consumer Goods,19054090,19054090,PREPARED FOODSTUFFS
2016,Export,19059010.0,Ordinary Bread Of Any Kind,6304749.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059010,19059010,PREPARED FOODSTUFFS
2016,Export,19059030.0,Pastry Except Waffles Wafers Including Pizzas,69200.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059030,19059030,PREPARED FOODSTUFFS
2016,Export,19059040.0,Oriental Sweetmeats For Example Kunafah Baklawah The Like,4725874.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059040,19059040,PREPARED FOODSTUFFS
2016,Export,19059050.0,Pastries Gateau Cakes The Like,694245.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059050,19059050,PREPARED FOODSTUFFS
2016,Export,19059080.0,Crisp Savoury Food Products For Example Pop Corn Chips The Like Ready For Direct Consumption,9591845.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059080,19059080,PREPARED FOODSTUFFS
2016,Export,19059092.0,Pretzels Bread,15861.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059092,19059092,PREPARED FOODSTUFFS
2016,Export,19059093.0,Plain Biscuits Whether Or Not Salted,2660135.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059093,19059093,PREPARED FOODSTUFFS
2016,Export,19059099.0,Bread Excluding Crispbread Gingerbread The Like Other Bakers Wares Whether Or Not Containing Cocoa Rice Paper Similar Products Excluding Waffles Wafers Rusks Toasted Bread Similar Toasted Products NES,17244.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059099,19059099,PREPARED FOODSTUFFS
2016,Export,20019013.0,Green Peppers Prepared Or Preserved By Vinegar Or Acetic Acid,3963.0,4,PREPARED FOODSTUFFS,Consumer Goods,20019013,20019013,PREPARED FOODSTUFFS
2016,Export,20019020.0,Fruit Nuts Prepared Or Preserved By Vinegar Or Acetic Acid,7846.0,4,PREPARED FOODSTUFFS,Consumer Goods,20019020,20019020,PREPARED FOODSTUFFS
2016,Export,20029010.0,Tomato Paste,5012481.0,4,PREPARED FOODSTUFFS,Consumer Goods,20029010,20029010,PREPARED FOODSTUFFS
2016,Export,20029090.0,Tomatoes Prepared Or Preserved Excluding Tomato Paste Other Than Tomatoes Whole Or In Pieces,26558.0,4,PREPARED FOODSTUFFS,Consumer Goods,20029090,20029090,PREPARED FOODSTUFFS
2016,Export,20049010.0,Frozen Carrots Prepared Or Preserved Not By Vinegar Or Acetic Acid Other Than Preserved By Sugar,8342.0,4,PREPARED FOODSTUFFS,Consumer Goods,20049010,20049010,PREPARED FOODSTUFFS
2016,Export,20049030.0,Frozen Haricot Beans Prepared Or Preserved Not By Vinegar Or Acetic Acid Other Than Preserved By Sugar,9275.0,4,PREPARED FOODSTUFFS,Consumer Goods,20049030,20049030,PREPARED FOODSTUFFS
2016,Export,20049040.0,Frozen Kidney Beans Prepared Or Preserved Not By Vinegar Or Acetic Acid Other Than Preserved By Sugar,5317.0,4,PREPARED FOODSTUFFS,Consumer Goods,20049040,20049040,PREPARED FOODSTUFFS
2016,Export,20049070.0,Frozen Okra Prepared Or Preserved Not By Vinegar Or Acetic Acid Other Than Preserved By Sugar,3988.0,4,PREPARED FOODSTUFFS,Consumer Goods,20049070,20049070,PREPARED FOODSTUFFS
2016,Export,20049080.0,Mixtures Of Frozen Vegetables Prepared Or Preserved Not By Vinegar Or Acetic Acid Other Than Preserved By Sugar,894020.0,4,PREPARED FOODSTUFFS,Consumer Goods,20049080,20049080,PREPARED FOODSTUFFS
2016,Export,20049090.0,Frozen Vegetables Excluding Potatoes Carrots Peas Haricot Beans Kidney Beans Asparagus Spinach Okra Prepared Or Preserved Otherwise Than By Vinegar Or Acetic Acid Other Than Preserved By Sugar,158220.0,4,PREPARED FOODSTUFFS,Consumer Goods,20049090,20049090,PREPARED FOODSTUFFS
2016,Export,20052000.0,Potatoes Prepared Or Preserved Otherwise Than By Vinegar Or Acetic Acid Excl Frozen,11896.0,4,PREPARED FOODSTUFFS,Consumer Goods,20052000,20052000,PREPARED FOODSTUFFS
2016,Export,20054000.0,Peas Pisum Sativum Prepared Or Preserved Otherwise Than By Vinegar Or Acetic Acid Excl Frozen,1152.0,4,PREPARED FOODSTUFFS,Consumer Goods,20054000,20054000,PREPARED FOODSTUFFS
2016,Export,20055900.0,Unshelled Beans Vigna Spp Phaseolus Spp Prepared Or Preserved Otherwise Than By Vinegar Or Acetic Acid Excl Frozen,2893.0,4,PREPARED FOODSTUFFS,Consumer Goods,20055900,20055900,PREPARED FOODSTUFFS
2016,Export,20059991.0,Okra Not Frozen,225.0,4,PREPARED FOODSTUFFS,Consumer Goods,20059991,20059991,PREPARED FOODSTUFFS
2016,Export,20059993.0,Spinach Not Frozen,3669.0,4,PREPARED FOODSTUFFS,Consumer Goods,20059993,20059993,PREPARED FOODSTUFFS
2016,Export,20059995.0,Mixed Vegetables Not Frozen,172497.0,4,PREPARED FOODSTUFFS,Consumer Goods,20059995,20059995,PREPARED FOODSTUFFS
2016,Export,20059996.0,Sauerkraut Not Frozen,730.0,4,PREPARED FOODSTUFFS,Consumer Goods,20059996,20059996,PREPARED FOODSTUFFS
2016,Export,20059999.0,Other Vegetables And Plants Not Frozen,4523.0,4,PREPARED FOODSTUFFS,Consumer Goods,20059999,20059999,PREPARED FOODSTUFFS
2016,Export,20060000.0,Vegetables Fruit Nuts FruitPeel And Other Edible Parts Of Plants Preserved By Sugar Drained Glac Or Crystallised,7146.0,4,PREPARED FOODSTUFFS,Consumer Goods,20060000,20060000,PREPARED FOODSTUFFS
2016,Export,20079110.0,Marmalade Obtained By Cooking Whether Or Not Containing Added Sugar Or Other Sweetening Matter,2060.0,4,PREPARED FOODSTUFFS,Consumer Goods,20079110,20079110,PREPARED FOODSTUFFS
2016,Export,20079912.0,Jam Jellies Marmalade Of Apricot Excluding Homogenised Preparations Obtained By Cooking Whether Or Not Containing Added Sugar Or Other Sweetening Matter,39535.0,4,PREPARED FOODSTUFFS,Consumer Goods,20079912,20079912,PREPARED FOODSTUFFS
2016,Export,20079914.0,Jam Jellies Marmalade Of Watermelon Excluding Homogenised Preparations Obtained By Cooking Whether Or Not Containing Added Sugar Or Other Sweetening Matter,95904.0,4,PREPARED FOODSTUFFS,Consumer Goods,20079914,20079914,PREPARED FOODSTUFFS
2016,Export,20079915.0,Jam Jellies Marmalade Of Cherry Excluding Homogenised Preparations Obtained By Cooking Whether Or Not Containing Added Sugar Or Other Sweetening Matter,3287.0,4,PREPARED FOODSTUFFS,Consumer Goods,20079915,20079915,PREPARED FOODSTUFFS
2016,Export,20079916.0,Jam Jellies Marmalade Of Strawberry Excluding Homogenised Preparations Obtained By Cooking Whether Or Not Containing Added Sugar Or Other Sweetening Matter,48291.0,4,PREPARED FOODSTUFFS,Consumer Goods,20079916,20079916,PREPARED FOODSTUFFS
2016,Export,20079919.0,Jam Jellies Marmalade Of Fruits Excluding Peach Apricot Apple Watermelon Cherry Strawberry Raspberry Excluding Homogenised Preparations Obtained By Cooking Whether Or Not Containing Added Sugar Or Other Sweetening Matter,76066.0,4,PREPARED FOODSTUFFS,Consumer Goods,20079919,20079919,PREPARED FOODSTUFFS
2016,Export,20091910.0,Unconcentrated Orange Juice,64342.0,4,PREPARED FOODSTUFFS,Consumer Goods,20091910,20091910,PREPARED FOODSTUFFS
2016,Export,20093111.0,Lemon JuiceUnfermented Brix Value 20 At 20C Whether Or Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,8559.0,4,PREPARED FOODSTUFFS,Consumer Goods,20093111,20093111,PREPARED FOODSTUFFS
2016,Export,20093191.0,Other Citrus JuiceUnfermented Brix Value 20 At 20C Whether Or Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,400.0,4,PREPARED FOODSTUFFS,Consumer Goods,20093191,20093191,PREPARED FOODSTUFFS
2016,Export,20093910.0,Other Citrus Juice Unfermented Brix Value 20 At 20C Whether Or Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit Mixtures Orange Juice And Grapefruit Juice,1349.0,4,PREPARED FOODSTUFFS,Consumer Goods,20093910,20093910,PREPARED FOODSTUFFS
2016,Export,20094910.0,Other Pineapple Juice Unfermented Brix Value 20 At 20C Whether Or Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,2451.0,4,PREPARED FOODSTUFFS,Consumer Goods,20094910,20094910,PREPARED FOODSTUFFS
2016,Export,20097920.0,Other Apple Juice Brix Value 20 At 20C Whether Or Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,65.0,4,PREPARED FOODSTUFFS,Consumer Goods,20097920,20097920,PREPARED FOODSTUFFS
2016,Export,20098922.0,Mango juice Unconcentrated Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,23471.0,4,PREPARED FOODSTUFFS,Consumer Goods,20098922,20098922,PREPARED FOODSTUFFS
2016,Export,20098932.0,Guava juice Unconcentrated Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,27025.0,4,PREPARED FOODSTUFFS,Consumer Goods,20098932,20098932,PREPARED FOODSTUFFS
2016,Export,20098935.0,Guava juice Concentrated Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,6000.0,4,PREPARED FOODSTUFFS,Consumer Goods,20098935,20098935,PREPARED FOODSTUFFS
2016,Export,20098991.0,Other of Juice of any other single fruit or vegetable Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,3360.0,4,PREPARED FOODSTUFFS,Consumer Goods,20098991,20098991,PREPARED FOODSTUFFS
2016,Export,20099020.0,Mixtures Of Juices Of Fruits Or Of Vegetables Unconcentrated Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,224910.0,4,PREPARED FOODSTUFFS,Consumer Goods,20099020,20099020,PREPARED FOODSTUFFS
2016,Export,21011100.0,Extracts Essences And Concentrates Of Coffee,24144.0,4,PREPARED FOODSTUFFS,Consumer Goods,21011100,21011100,PREPARED FOODSTUFFS
2016,Export,21023010.0,Baking Powders,5439.0,4,PREPARED FOODSTUFFS,Consumer Goods,21023010,21023010,PREPARED FOODSTUFFS
2016,Export,21032000.0,Tomato Ketchup And Other Tomato Sauces,5215968.0,4,PREPARED FOODSTUFFS,Consumer Goods,21032000,21032000,PREPARED FOODSTUFFS
2016,Export,21039010.0,Mayonnaise,11398901.0,4,PREPARED FOODSTUFFS,Consumer Goods,21039010,21039010,PREPARED FOODSTUFFS
2016,Export,21039020.0,Chili Sauce,1346983.0,4,PREPARED FOODSTUFFS,Consumer Goods,21039020,21039020,PREPARED FOODSTUFFS
2016,Export,21039030.0,Celery Salt,669688.0,4,PREPARED FOODSTUFFS,Consumer Goods,21039030,21039030,PREPARED FOODSTUFFS
2016,Export,21039090.0,Sauces Excluding Soya Tomato Ketchup Tomato Sauces Mayonnaise Chilli Sauce Celery Salt Preparations Therefor Mixed Condiments Mixed Seasonings NES,5476524.0,4,PREPARED FOODSTUFFS,Consumer Goods,21039090,21039090,PREPARED FOODSTUFFS
2016,Export,21041000.0,Soups And Broths And Preparations Therefor,12282.0,4,PREPARED FOODSTUFFS,Consumer Goods,21041000,21041000,PREPARED FOODSTUFFS
2016,Export,21042000.0,Food Preparations Consisting Of Finely Homogenised Mixtures Of Two Or More Basic Ingredients Such As Meat Fish Vegetables Or Fruit Put Up For Retail Sale As Infant Food Or For Dietetic Purposes In Containers Of 250 G,72646.0,4,PREPARED FOODSTUFFS,Consumer Goods,21042000,21042000,PREPARED FOODSTUFFS
2016,Export,21050000.0,Ice Cream And Other Edible Ice Whether Or Not Containing Cocoa,5178.0,4,PREPARED FOODSTUFFS,Consumer Goods,21050000,21050000,PREPARED FOODSTUFFS
2016,Export,21069010.0,Powders For Table Creams Whether Or Not Sweetened,6927.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069010,21069010,PREPARED FOODSTUFFS
2016,Export,21069020.0,Powders For Table Jellies Whether Or Not Sweetened,26716.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069020,21069020,PREPARED FOODSTUFFS
2016,Export,21069030.0,Ice Creams Powder Whether Or Not Sweetened,4272.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069030,21069030,PREPARED FOODSTUFFS
2016,Export,21069050.0,Preparations Based On Butter Or Other Fats Or Oils Derived From Milk Used In Bakers Wares,150.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069050,21069050,PREPARED FOODSTUFFS
2016,Export,21069060.0,Pastes Based On Sugar Containing Added Fat In A Relatively Large Proportion Milk Or Nuts Not Suitable For Transformation Directly Into Sugar Confectionery But Used As Fillings For Chocolates Fancy Biscuits Pies Cakes,273491.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069060,21069060,PREPARED FOODSTUFFS
2016,Export,21069092.0,Preparations For The Manufacture Of Lemonades Or Other Beverages,670661.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069092,21069092,PREPARED FOODSTUFFS
2016,Export,21069093.0,Preparations Often Referred To As Food Supplements Based On Extracts From Plants Fruit Concentrates Honey Fructose,6002.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069093,21069093,PREPARED FOODSTUFFS
2016,Export,21069099.0,Food Preparations NES,315434.0,4,PREPARED FOODSTUFFS,Consumer Goods,21069099,21069099,PREPARED FOODSTUFFS
2016,Export,22011010.0,Natural Mineral Waters Not Containing Added Sugar Or Other Sweetening Matter Nor Flavoured,840423.0,4,PREPARED FOODSTUFFS,Consumer Goods,22011010,22011010,PREPARED FOODSTUFFS
2016,Export,22019010.0,Ordinary Natural Waters Not Containing Added Sugar Or Other Sweetening Matter Nor Flavoured,625589.0,4,PREPARED FOODSTUFFS,Consumer Goods,22019010,22019010,PREPARED FOODSTUFFS
2016,Export,22019090.0,Waters Excluding Natural Or Artificial Mineral Water Aerated Waters Ordinary Natural Water Not Containing Added Sugar Or Other Sweetening Matter Nor Flavoured Ice Snow,10674.0,4,PREPARED FOODSTUFFS,Consumer Goods,22019090,22019090,PREPARED FOODSTUFFS
2016,Export,22021012.0,Mineral Waters Flavored not added to sugar or other sweetening matter,20163.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021012,22021012,PREPARED FOODSTUFFS
2016,Export,22021021.0,Beverages Such As Lemonade For Example 7Up,50566.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021021,22021021,PREPARED FOODSTUFFS
2016,Export,22021022.0,Beverages Such As Orangeade For Example Miranda,1711.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021022,22021022,PREPARED FOODSTUFFS
2016,Export,22021023.0,Beverages Such As Cola For Example Pepsi Cola,179799.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021023,22021023,PREPARED FOODSTUFFS
2016,Export,22021029.0,Aerated Waters Containing Added Sugar Or Other Sweetening Matter Or Flavoured Not Including Fruit Or Vegetable Juices Of Heading 2009 NES,41088.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021029,22021029,PREPARED FOODSTUFFS
2016,Export,22021092.0,Other water containing added sugar or other sweetening matter,161903.0,4,PREPARED FOODSTUFFS,Consumer Goods,22021092,22021092,PREPARED FOODSTUFFS
2016,Export,22029100.0,Nonalcoholic beer,137547.0,4,PREPARED FOODSTUFFS,Consumer Goods,22029100,22029100,PREPARED FOODSTUFFS
2016,Export,22029919.0,Other Of Other milkbased beverages,149.0,4,PREPARED FOODSTUFFS,Consumer Goods,22029919,22029919,PREPARED FOODSTUFFS
2016,Export,22090010.0,Vinegar Obtained From Acetic Acid,106731.0,4,PREPARED FOODSTUFFS,Consumer Goods,22090010,22090010,PREPARED FOODSTUFFS
2016,Export,23012000.0,Flours Meals And Pellets Of Fish Or Crustaceans Molluscs Or Other Aquatic Invertebrates Unfit For Human Consumption,688458.0,4,PREPARED FOODSTUFFS,Consumer Goods,23012000,23012000,PREPARED FOODSTUFFS
2016,Export,23023000.0,Bran Sharps And Other Residues Of Wheat Whether Or Not In The Form Of Pellets Derived From Sifting Milling Or Other Working,1015948.0,4,PREPARED FOODSTUFFS,Consumer Goods,23023000,23023000,PREPARED FOODSTUFFS
2016,Export,23080000.0,Acorns HorseChestnuts Marc And Other Vegetable Materials And Vegetable Waste Vegetable Residues And ByProducts Of A Kind Used In Animal Feeding Whether Or Not In The Form Of Pellets NES,3000.0,4,PREPARED FOODSTUFFS,Consumer Goods,23080000,23080000,PREPARED FOODSTUFFS
2016,Export,23099010.0,Feeding Preparations For Ornamental Fish Birds,1004720.0,4,PREPARED FOODSTUFFS,Consumer Goods,23099010,23099010,PREPARED FOODSTUFFS
2016,Export,23099020.0,Feeding Preparations For Birds Poultries,53069.0,4,PREPARED FOODSTUFFS,Consumer Goods,23099020,23099020,PREPARED FOODSTUFFS
2016,Export,23099031.0,Mineral Blocks Containing Nutrition Supplements,2700.0,4,PREPARED FOODSTUFFS,Consumer Goods,23099031,23099031,PREPARED FOODSTUFFS
2016,Export,23099039.0,Animal Forage Excluding Mineral Blocks Containing Nutrition Supplements NES,315493.0,4,PREPARED FOODSTUFFS,Consumer Goods,23099039,23099039,PREPARED FOODSTUFFS
2016,Export,23099090.0,Preparations Of A Kind Used In Animal Feeding NES,181325.0,4,PREPARED FOODSTUFFS,Consumer Goods,23099090,23099090,PREPARED FOODSTUFFS
2016,Export,24011000.0,Unmanufactured Tobacco Not Stemmed Stripped,729328.0,4,PREPARED FOODSTUFFS,Consumer Goods,24011000,24011000,PREPARED FOODSTUFFS
2016,Export,24012000.0,Unmanufactured Tobacco Partly Or Wholly Stemmed Stripped,6814.0,4,PREPARED FOODSTUFFS,Consumer Goods,24012000,24012000,PREPARED FOODSTUFFS
2016,Export,25010010.0,Common Salt Tabel Salt,710.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25010010,25010010,MINERAL PRODUCTS
2016,Export,25010020.0,Denatured Salt Unfit For Human Consumption,390.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25010020,25010020,MINERAL PRODUCTS
2016,Export,25010030.0,Pure Sodium Chloride,1444.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25010030,25010030,MINERAL PRODUCTS
2016,Export,25030000.0,Sulphur Of All Kinds Excl Sublimed Sulphur Precipitated Sulphur And Colloidal Sulphur,1294973.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25030000,25030000,MINERAL PRODUCTS
2016,Export,25051000.0,Silica Sands And Quartz Sands Whether Or Not Coloured,3162945.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25051000,25051000,MINERAL PRODUCTS
2016,Export,25059000.0,Natural Sands Of All Kinds Whether Or Not Coloured Excl Silica Sands Quartz Sands Gold And PlatinumBearing Sands Zircon Rutile And Ilmenite Sands Monazite Sands And Tar Or Asphalt Sands,248331.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25059000,25059000,MINERAL PRODUCTS
2016,Export,25070090.0,Kaolinic Clays Whether Or Not Calcined,101760.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25070090,25070090,MINERAL PRODUCTS
2016,Export,25101000.0,Natural Calcium Phosphates And Natural Aluminium Calcium Phosphates Natural And Phosphatic Chalk Unground,1857.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25101000,25101000,MINERAL PRODUCTS
2016,Export,25151100.0,Marble And Travertine Crude Or Roughly Trimmed,372743.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25151100,25151100,MINERAL PRODUCTS
2016,Export,25151200.0,Marble And Travertine Merely Cut By Sawing Or Otherwise Into Blocks Or Slabs Of A Square Or Rectangular Shape,269120.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25151200,25151200,MINERAL PRODUCTS
2016,Export,25152020.0,Ecaussine Other Calcareous Monumental Or Building Stone Of An Apparent Specific Gravity Of 25 Or More Alabaster Whether Or Not Merely Cut By Sawing Or Otherwise Into Blocks Or Slabs Of A Rectangular Including Square Shape,6160.0,5,MINERAL PRODUCTS,Fuels & Lubricants,25152020,25152020,MINERAL PRODUCTS
